#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15036,2020-08-03,173.49641074520665,13.238205551186285,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-08-03,104.52323364760447,7.975381426960658,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-08-03,170.35840032582115,12.998767589471926,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-08-03,130.03391519326087,9.921909568964796,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-08-03,142.11037223333895,10.843373130890624,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-08-03,67.03676866895597,5.1150713684230045,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-08-11,187.27947615844997,14.289887555916188,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-08-11,124.13597753447293,9.47188232794146,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-08-11,174.60349814285152,13.3226790597171,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-08-11,105.19020049859192,8.026272648463598,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-08-11,171.4454639559768,13.081713234983598,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-08-11,130.86366670315405,9.985221662841509,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-08-11,143.01718408897557,10.91256511987534,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-08-11,67.46453291752725,5.147710839324518,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-08-17,188.80621101843735,14.406381204469854,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-08-17,125.14795561219961,9.549098759962721,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-08-17,176.02689622553783,13.431287856399576,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-08-17,106.04772930700435,8.091704218967376,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-08-17,172.84311719474834,13.188357636355747,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-08-17,131.9304900730167,10.066622926397281,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-08-17,144.18308504622266,11.001526248569977,2020-11-16 10:41:26.813055,milano
